case,implementation,metric,value
educational_VMEC/coverage/SOLOVEV,educational_vmec,wb,0.06455127016292543
educational_VMEC/coverage/SOLOVEV,educational_vmec,betatotal,3.8727857756994995e-06
educational_VMEC/coverage/SOLOVEV,educational_vmec,aspect,3.117998343734321
educational_VMEC/coverage/SOLOVEV,educational_vmec,raxis_cc,3.990923026720891
educational_VMEC/coverage/SOLOVEV,educational_vmec,volume_p,126.87192764523259
educational_VMEC/coverage/SOLOVEV,educational_vmec,iotaf_edge,1.0
educational_VMEC/coverage/SOLOVEV,educational_vmec,pressure_axis,0.125
educational_VMEC/coverage/SOLOVEV,educational_vmec,plasma_current,-440680.6519051326
educational_VMEC/coverage/SOLOVEV,gvec,aspect,3.1179983437343104
educational_VMEC/coverage/SOLOVEV,gvec,raxis_cc,3.98916669057617
educational_VMEC/coverage/SOLOVEV,gvec,volume_p,126.871927645233
educational_VMEC/coverage/SOLOVEV,gvec,iotaf_edge,-1.0
educational_VMEC/coverage/SOLOVEV,gvec,pressure_axis,0.125
educational_VMEC/coverage/SOLOVEV,jvmec,wb,0.06455127016292543
educational_VMEC/coverage/SOLOVEV,jvmec,betatotal,0.0
educational_VMEC/coverage/SOLOVEV,jvmec,aspect,3.1179983437343375
educational_VMEC/coverage/SOLOVEV,jvmec,raxis_cc,3.990923026720924
educational_VMEC/coverage/SOLOVEV,jvmec,volume_p,126.87192764523354
educational_VMEC/coverage/SOLOVEV,jvmec,iotaf_edge,1.0
educational_VMEC/coverage/SOLOVEV,jvmec,pressure_axis,0.0
educational_VMEC/coverage/SOLOVEV,jvmec,plasma_current,-440680.65190513025
educational_VMEC/coverage/SOLOVEV,parvmec,wb,0.06455127016292542
educational_VMEC/coverage/SOLOVEV,parvmec,betatotal,3.872785775699496e-06
educational_VMEC/coverage/SOLOVEV,parvmec,aspect,3.117998343734321
educational_VMEC/coverage/SOLOVEV,parvmec,raxis_cc,3.990923026720855
educational_VMEC/coverage/SOLOVEV,parvmec,volume_p,126.87192764523259
educational_VMEC/coverage/SOLOVEV,parvmec,iotaf_edge,1.0
educational_VMEC/coverage/SOLOVEV,parvmec,pressure_axis,0.125
educational_VMEC/coverage/SOLOVEV,parvmec,plasma_current,-440680.6519051369
educational_VMEC/coverage/SOLOVEV,vmec2000,wb,0.06455127016292542
educational_VMEC/coverage/SOLOVEV,vmec2000,betatotal,3.872785775699496e-06
educational_VMEC/coverage/SOLOVEV,vmec2000,aspect,3.117998343734321
educational_VMEC/coverage/SOLOVEV,vmec2000,raxis_cc,3.990923026720855
educational_VMEC/coverage/SOLOVEV,vmec2000,volume_p,126.87192764523259
educational_VMEC/coverage/SOLOVEV,vmec2000,iotaf_edge,1.0
educational_VMEC/coverage/SOLOVEV,vmec2000,pressure_axis,0.125
educational_VMEC/coverage/SOLOVEV,vmec2000,plasma_current,-440680.6519051369
educational_VMEC/coverage/SOLOVEV,vmecpp,wb,0.06455127016292543
educational_VMEC/coverage/SOLOVEV,vmecpp,betatotal,3.872785775699499e-06
educational_VMEC/coverage/SOLOVEV,vmecpp,aspect,3.117998343734321
educational_VMEC/coverage/SOLOVEV,vmecpp,raxis_cc,3.9909230267208544
educational_VMEC/coverage/SOLOVEV,vmecpp,volume_p,126.87192764523259
educational_VMEC/coverage/SOLOVEV,vmecpp,iotaf_edge,1.0
educational_VMEC/coverage/SOLOVEV,vmecpp,pressure_axis,0.125
educational_VMEC/coverage/SOLOVEV,vmecpp,plasma_current,-440680.6519051329
educational_VMEC/coverage/SOLOVEV,vmex,wb,0.06455127016292543
educational_VMEC/coverage/SOLOVEV,vmex,betatotal,3.872785775699498e-06
educational_VMEC/coverage/SOLOVEV,vmex,aspect,3.117998343734316
educational_VMEC/coverage/SOLOVEV,vmex,raxis_cc,3.9909230267208904
educational_VMEC/coverage/SOLOVEV,vmex,volume_p,126.87192764523255
educational_VMEC/coverage/SOLOVEV,vmex,iotaf_edge,1.0
educational_VMEC/coverage/SOLOVEV,vmex,pressure_axis,0.125
educational_VMEC/coverage/SOLOVEV,vmex,plasma_current,-440680.6519051323
educational_VMEC/coverage/W7X,desc,wb,2.750871897507849
educational_VMEC/coverage/W7X,desc,betatotal,0.02018329415067648
educational_VMEC/coverage/W7X,desc,aspect,10.899425540661186
educational_VMEC/coverage/W7X,desc,raxis_cc,5.583599061735354
educational_VMEC/coverage/W7X,desc,volume_p,27.841424360588242
educational_VMEC/coverage/W7X,desc,iotaf_edge,0.9631769885999999
educational_VMEC/coverage/W7X,desc,pressure_axis,185596.929
educational_VMEC/coverage/W7X,desc,plasma_current,-15300.192851643367
educational_VMEC/coverage/W7X,educational_vmec,wb,2.750839312360916
educational_VMEC/coverage/W7X,educational_vmec,betatotal,0.020071977331020528
educational_VMEC/coverage/W7X,educational_vmec,aspect,10.899425570579801
educational_VMEC/coverage/W7X,educational_vmec,raxis_cc,5.601642942880927
educational_VMEC/coverage/W7X,educational_vmec,volume_p,27.841424464183568
educational_VMEC/coverage/W7X,educational_vmec,iotaf_edge,0.9625959600731337
educational_VMEC/coverage/W7X,educational_vmec,pressure_axis,181730.32631249996
educational_VMEC/coverage/W7X,educational_vmec,plasma_current,17270.027254941855
educational_VMEC/coverage/W7X,gvec,aspect,10.899425535672144
educational_VMEC/coverage/W7X,gvec,raxis_cc,5.60916242923432
educational_VMEC/coverage/W7X,gvec,volume_p,27.8414243750154
educational_VMEC/coverage/W7X,gvec,iotaf_edge,-0.9631769886
educational_VMEC/coverage/W7X,gvec,pressure_axis,185596.929
educational_VMEC/coverage/W7X,jvmec,wb,2.7508392526192473
educational_VMEC/coverage/W7X,jvmec,betatotal,0.0
educational_VMEC/coverage/W7X,jvmec,aspect,10.889701833985482
educational_VMEC/coverage/W7X,jvmec,raxis_cc,5.60163928427701
educational_VMEC/coverage/W7X,jvmec,volume_p,27.693263951006745
educational_VMEC/coverage/W7X,jvmec,iotaf_edge,0.9625959600731337
educational_VMEC/coverage/W7X,jvmec,pressure_axis,0.0
educational_VMEC/coverage/W7X,jvmec,plasma_current,17267.1117613191
educational_VMEC/coverage/W7X,parvmec,wb,2.750839252619241
educational_VMEC/coverage/W7X,parvmec,betatotal,0.02007197374214965
educational_VMEC/coverage/W7X,parvmec,aspect,10.899425570579801
educational_VMEC/coverage/W7X,parvmec,raxis_cc,5.601639284277267
educational_VMEC/coverage/W7X,parvmec,volume_p,27.841424464183568
educational_VMEC/coverage/W7X,parvmec,iotaf_edge,0.9625959600731337
educational_VMEC/coverage/W7X,parvmec,pressure_axis,181730.32631249996
educational_VMEC/coverage/W7X,parvmec,plasma_current,17267.111757111456
educational_VMEC/coverage/W7X,vmec2000,wb,2.7508392526192456
educational_VMEC/coverage/W7X,vmec2000,betatotal,0.02007197374214934
educational_VMEC/coverage/W7X,vmec2000,aspect,10.899425570579801
educational_VMEC/coverage/W7X,vmec2000,raxis_cc,5.601639284275101
educational_VMEC/coverage/W7X,vmec2000,volume_p,27.841424464183568
educational_VMEC/coverage/W7X,vmec2000,iotaf_edge,0.9625959600731337
educational_VMEC/coverage/W7X,vmec2000,pressure_axis,181730.32631249996
educational_VMEC/coverage/W7X,vmec2000,plasma_current,17267.111760285956
educational_VMEC/coverage/W7X,vmecpp,wb,2.7508393123609194
educational_VMEC/coverage/W7X,vmecpp,betatotal,0.02007197733102042
educational_VMEC/coverage/W7X,vmecpp,aspect,10.899425570579853
educational_VMEC/coverage/W7X,vmecpp,raxis_cc,5.6016429428802
educational_VMEC/coverage/W7X,vmecpp,volume_p,27.84142446418355
educational_VMEC/coverage/W7X,vmecpp,iotaf_edge,0.9625959600731337
educational_VMEC/coverage/W7X,vmecpp,pressure_axis,181730.32631249996
educational_VMEC/coverage/W7X,vmecpp,plasma_current,17270.027255771496
educational_VMEC/coverage/W7X,vmex,wb,2.7508392526192424
educational_VMEC/coverage/W7X,vmex,betatotal,0.02007197374214601
educational_VMEC/coverage/W7X,vmex,aspect,10.899425570579885
educational_VMEC/coverage/W7X,vmex,raxis_cc,5.60163928427143
educational_VMEC/coverage/W7X,vmex,volume_p,27.841424464183582
educational_VMEC/coverage/W7X,vmex,iotaf_edge,0.9625959600731337
educational_VMEC/coverage/W7X,vmex,pressure_axis,181730.32631250002
educational_VMEC/coverage/W7X,vmex,plasma_current,17267.111759874213
educational_VMEC/coverage/vmec,desc,wb,1.4073596111698938
educational_VMEC/coverage/vmec,desc,betatotal,0.10328621390244555
educational_VMEC/coverage/vmec,desc,aspect,9.987049599929971
educational_VMEC/coverage/vmec,desc,raxis_cc,5.613972511322862
educational_VMEC/coverage/vmec,desc,volume_p,33.30493335309873
educational_VMEC/coverage/vmec,desc,iotaf_edge,0.11693991073495968
educational_VMEC/coverage/vmec,desc,pressure_axis,50000.00000000001
educational_VMEC/coverage/vmec,desc,plasma_current,-5000.000002000024
educational_VMEC/from_DESC/ARIES-CS,desc,wb,0.0937069645607982
educational_VMEC/from_DESC/ARIES-CS,desc,betatotal,0.04054434100086008
educational_VMEC/from_DESC/ARIES-CS,desc,aspect,4.546696074360859
educational_VMEC/from_DESC/ARIES-CS,desc,raxis_cc,1.531454637674707
educational_VMEC/from_DESC/ARIES-CS,desc,volume_p,3.0449391119936666
educational_VMEC/from_DESC/ARIES-CS,desc,iotaf_edge,0.6639188640000001
educational_VMEC/from_DESC/ARIES-CS,desc,pressure_axis,66698.3109
educational_VMEC/from_DESC/ARIES-CS,desc,plasma_current,-166184.7596625893
educational_VMEC/from_DESC/ARIES-CS,educational_vmec,wb,0.09371168651589312
educational_VMEC/from_DESC/ARIES-CS,educational_vmec,betatotal,0.04058255943451555
educational_VMEC/from_DESC/ARIES-CS,educational_vmec,aspect,4.546696071545352
educational_VMEC/from_DESC/ARIES-CS,educational_vmec,raxis_cc,1.5316910895526175
educational_VMEC/from_DESC/ARIES-CS,educational_vmec,volume_p,3.0449391172989304
educational_VMEC/from_DESC/ARIES-CS,educational_vmec,iotaf_edge,0.6644238504555157
educational_VMEC/from_DESC/ARIES-CS,educational_vmec,pressure_axis,66715.26504541517
educational_VMEC/from_DESC/ARIES-CS,educational_vmec,plasma_current,-170226.234332847
educational_VMEC/from_DESC/ARIES-CS,jvmec,wb,0.0937085979224991
educational_VMEC/from_DESC/ARIES-CS,jvmec,betatotal,0.0
educational_VMEC/from_DESC/ARIES-CS,jvmec,aspect,4.5515625959448185
educational_VMEC/from_DESC/ARIES-CS,jvmec,raxis_cc,1.5262624504386615
educational_VMEC/from_DESC/ARIES-CS,jvmec,volume_p,3.0151928575515483
educational_VMEC/from_DESC/ARIES-CS,jvmec,iotaf_edge,0.6644238504555157
educational_VMEC/from_DESC/ARIES-CS,jvmec,pressure_axis,0.0
educational_VMEC/from_DESC/ARIES-CS,jvmec,plasma_current,-174042.58964939794
educational_VMEC/from_DESC/ARIES-CS,parvmec,wb,0.09370855176909892
educational_VMEC/from_DESC/ARIES-CS,parvmec,betatotal,0.04057870012575922
educational_VMEC/from_DESC/ARIES-CS,parvmec,aspect,4.546696071545352
educational_VMEC/from_DESC/ARIES-CS,parvmec,raxis_cc,1.5262574330231844
educational_VMEC/from_DESC/ARIES-CS,parvmec,volume_p,3.0449391172989304
educational_VMEC/from_DESC/ARIES-CS,parvmec,iotaf_edge,0.6644238504555157
educational_VMEC/from_DESC/ARIES-CS,parvmec,pressure_axis,66715.26504541517
educational_VMEC/from_DESC/ARIES-CS,parvmec,plasma_current,-173995.02936522994
educational_VMEC/from_DESC/ARIES-CS,vmec2000,wb,0.09370855176909872
educational_VMEC/from_DESC/ARIES-CS,vmec2000,betatotal,0.04057870012575952
educational_VMEC/from_DESC/ARIES-CS,vmec2000,aspect,4.546696071545352
educational_VMEC/from_DESC/ARIES-CS,vmec2000,raxis_cc,1.5262574330224585
educational_VMEC/from_DESC/ARIES-CS,vmec2000,volume_p,3.0449391172989304
educational_VMEC/from_DESC/ARIES-CS,vmec2000,iotaf_edge,0.6644238504555157
educational_VMEC/from_DESC/ARIES-CS,vmec2000,pressure_axis,66715.26504541517
educational_VMEC/from_DESC/ARIES-CS,vmec2000,plasma_current,-173995.02936156924
educational_VMEC/from_DESC/ARIES-CS,vmecpp,wb,0.09370851360860946
educational_VMEC/from_DESC/ARIES-CS,vmecpp,betatotal,0.04057849657384865
educational_VMEC/from_DESC/ARIES-CS,vmecpp,aspect,4.546696071545333
educational_VMEC/from_DESC/ARIES-CS,vmecpp,raxis_cc,1.5262487153669169
educational_VMEC/from_DESC/ARIES-CS,vmecpp,volume_p,3.0449391172989295
educational_VMEC/from_DESC/ARIES-CS,vmecpp,iotaf_edge,0.6644238504555154
educational_VMEC/from_DESC/ARIES-CS,vmecpp,pressure_axis,66715.26504541517
educational_VMEC/from_DESC/ARIES-CS,vmecpp,plasma_current,-173879.18978056623
educational_VMEC/from_DESC/ARIES-CS,vmex,wb,0.09370855176909883
educational_VMEC/from_DESC/ARIES-CS,vmex,betatotal,0.04057870012575975
educational_VMEC/from_DESC/ARIES-CS,vmex,aspect,4.546696071545331
educational_VMEC/from_DESC/ARIES-CS,vmex,raxis_cc,1.5262574330222751
educational_VMEC/from_DESC/ARIES-CS,vmex,volume_p,3.044939117298929
educational_VMEC/from_DESC/ARIES-CS,vmex,iotaf_edge,0.6644238504555157
educational_VMEC/from_DESC/ARIES-CS,vmex,pressure_axis,66715.26504541517
educational_VMEC/from_DESC/ARIES-CS,vmex,plasma_current,-173995.02936207296
educational_VMEC/from_DESC/ATF,desc,wb,0.7695299840659031
educational_VMEC/from_DESC/ATF,desc,betatotal,0.08254984902809895
educational_VMEC/from_DESC/ATF,desc,aspect,7.474507825058809
educational_VMEC/from_DESC/ATF,desc,raxis_cc,2.042957891135024
educational_VMEC/from_DESC/ATF,desc,volume_p,3.132513987600545
educational_VMEC/from_DESC/ATF,desc,iotaf_edge,1.0
educational_VMEC/from_DESC/ATF,desc,pressure_axis,2000000.0
educational_VMEC/from_DESC/ATF,desc,plasma_current,-1962741.4568074918
educational_VMEC/from_DESC/ATF,educational_vmec,wb,0.7735893066834116
educational_VMEC/from_DESC/ATF,educational_vmec,betatotal,0.09386738476895277
educational_VMEC/from_DESC/ATF,educational_vmec,aspect,7.474507825061962
educational_VMEC/from_DESC/ATF,educational_vmec,raxis_cc,2.2875107699372297
educational_VMEC/from_DESC/ATF,educational_vmec,volume_p,3.1325139876018637
educational_VMEC/from_DESC/ATF,educational_vmec,iotaf_edge,0.9999999999999999
educational_VMEC/from_DESC/ATF,educational_vmec,pressure_axis,1999906.9998139995
educational_VMEC/from_DESC/ATF,educational_vmec,plasma_current,-2157490.0121705662
educational_VMEC/from_DESC/ATF,gvec,aspect,7.474507825061936
educational_VMEC/from_DESC/ATF,gvec,raxis_cc,2.28805966757432
educational_VMEC/from_DESC/ATF,gvec,volume_p,3.13251398760186
educational_VMEC/from_DESC/ATF,gvec,iotaf_edge,-1.0
educational_VMEC/from_DESC/ATF,gvec,pressure_axis,2000000.0
educational_VMEC/from_DESC/ATF,jvmec,wb,0.7735893068969172
educational_VMEC/from_DESC/ATF,jvmec,betatotal,0.0
educational_VMEC/from_DESC/ATF,jvmec,aspect,7.109237408034114
educational_VMEC/from_DESC/ATF,jvmec,raxis_cc,2.28751076466483
educational_VMEC/from_DESC/ATF,jvmec,volume_p,3.443148929561287
educational_VMEC/from_DESC/ATF,jvmec,iotaf_edge,1.0
educational_VMEC/from_DESC/ATF,jvmec,pressure_axis,0.0
educational_VMEC/from_DESC/ATF,jvmec,plasma_current,-2157490.0261720177
educational_VMEC/from_DESC/ATF,parvmec,wb,0.7735819541097915
educational_VMEC/from_DESC/ATF,parvmec,betatotal,0.0938591125972927
educational_VMEC/from_DESC/ATF,parvmec,aspect,7.474507825061962
educational_VMEC/from_DESC/ATF,parvmec,raxis_cc,2.288062883743092
educational_VMEC/from_DESC/ATF,parvmec,volume_p,3.1325139876018637
educational_VMEC/from_DESC/ATF,parvmec,iotaf_edge,0.9999999999999999
educational_VMEC/from_DESC/ATF,parvmec,pressure_axis,1999906.9998139995
educational_VMEC/from_DESC/ATF,parvmec,plasma_current,-2157377.459156813
educational_VMEC/from_DESC/ATF,vmec2000,wb,0.7735819541097769
educational_VMEC/from_DESC/ATF,vmec2000,betatotal,0.09385911259726906
educational_VMEC/from_DESC/ATF,vmec2000,aspect,7.474507825061962
educational_VMEC/from_DESC/ATF,vmec2000,raxis_cc,2.288062883746762
educational_VMEC/from_DESC/ATF,vmec2000,volume_p,3.1325139876018637
educational_VMEC/from_DESC/ATF,vmec2000,iotaf_edge,0.9999999999999999
educational_VMEC/from_DESC/ATF,vmec2000,pressure_axis,1999906.9998139995
educational_VMEC/from_DESC/ATF,vmec2000,plasma_current,-2157377.4591634762
educational_VMEC/from_DESC/ATF,vmecpp,wb,0.7735861637732427
educational_VMEC/from_DESC/ATF,vmecpp,betatotal,0.09386580932706069
educational_VMEC/from_DESC/ATF,vmecpp,aspect,7.474507825061948
educational_VMEC/from_DESC/ATF,vmecpp,raxis_cc,2.2881805544636116
educational_VMEC/from_DESC/ATF,vmecpp,volume_p,3.1325139876018615
educational_VMEC/from_DESC/ATF,vmecpp,iotaf_edge,1.0
educational_VMEC/from_DESC/ATF,vmecpp,pressure_axis,1999906.9998139995
educational_VMEC/from_DESC/ATF,vmecpp,plasma_current,-2157432.178179697
educational_VMEC/from_DESC/ATF,vmex,wb,0.7735819541097776
educational_VMEC/from_DESC/ATF,vmex,betatotal,0.09385911259727912
educational_VMEC/from_DESC/ATF,vmex,aspect,7.474507825061952
educational_VMEC/from_DESC/ATF,vmex,raxis_cc,2.2880628837378576
educational_VMEC/from_DESC/ATF,vmex,volume_p,3.1325139876018615
educational_VMEC/from_DESC/ATF,vmex,iotaf_edge,1.0
educational_VMEC/from_DESC/ATF,vmex,pressure_axis,1999906.9998139995
educational_VMEC/from_DESC/ATF,vmex,plasma_current,-2157377.459154635
educational_VMEC/from_DESC/AXISYM,desc,wb,0.06608856986274551
educational_VMEC/from_DESC/AXISYM,desc,betatotal,0.009953482421913502
educational_VMEC/from_DESC/AXISYM,desc,aspect,3.076860561901915
educational_VMEC/from_DESC/AXISYM,desc,raxis_cc,3.7545885222510313
educational_VMEC/from_DESC/AXISYM,desc,volume_p,98.45917350526761
educational_VMEC/from_DESC/AXISYM,desc,iotaf_edge,0.28
educational_VMEC/from_DESC/AXISYM,desc,pressure_axis,600.0
educational_VMEC/from_DESC/AXISYM,desc,plasma_current,-169174.08804624778
educational_VMEC/from_DESC/AXISYM,educational_vmec,wb,0.0660885887763364
educational_VMEC/from_DESC/AXISYM,educational_vmec,betatotal,0.009953392665123956
educational_VMEC/from_DESC/AXISYM,educational_vmec,aspect,3.076860561901909
educational_VMEC/from_DESC/AXISYM,educational_vmec,raxis_cc,3.754768369003519
educational_VMEC/from_DESC/AXISYM,educational_vmec,volume_p,98.45917350526746
educational_VMEC/from_DESC/AXISYM,educational_vmec,iotaf_edge,0.2800000000000001
educational_VMEC/from_DESC/AXISYM,educational_vmec,pressure_axis,599.9720999442
educational_VMEC/from_DESC/AXISYM,educational_vmec,plasma_current,-169987.9826261243
educational_VMEC/from_DESC/AXISYM,gvec,aspect,3.076860561901921
educational_VMEC/from_DESC/AXISYM,gvec,raxis_cc,3.75495576996618
educational_VMEC/from_DESC/AXISYM,gvec,volume_p,98.4591735052674
educational_VMEC/from_DESC/AXISYM,gvec,iotaf_edge,-0.28
educational_VMEC/from_DESC/AXISYM,gvec,pressure_axis,600.0
educational_VMEC/from_DESC/AXISYM,jvmec,wb,0.06608858877633624
educational_VMEC/from_DESC/AXISYM,jvmec,betatotal,0.0
educational_VMEC/from_DESC/AXISYM,jvmec,aspect,3.076860561901926
educational_VMEC/from_DESC/AXISYM,jvmec,raxis_cc,3.754768369002874
educational_VMEC/from_DESC/AXISYM,jvmec,volume_p,98.4591735052678
educational_VMEC/from_DESC/AXISYM,jvmec,iotaf_edge,0.28
educational_VMEC/from_DESC/AXISYM,jvmec,pressure_axis,0.0
educational_VMEC/from_DESC/AXISYM,jvmec,plasma_current,-169987.9826249064
educational_VMEC/from_DESC/AXISYM,parvmec,wb,0.06608858877767805
educational_VMEC/from_DESC/AXISYM,parvmec,betatotal,0.00995339268577942
educational_VMEC/from_DESC/AXISYM,parvmec,aspect,3.076860561901909
educational_VMEC/from_DESC/AXISYM,parvmec,raxis_cc,3.754768169720467
educational_VMEC/from_DESC/AXISYM,parvmec,volume_p,98.45917350526746
educational_VMEC/from_DESC/AXISYM,parvmec,iotaf_edge,0.2800000000000001
educational_VMEC/from_DESC/AXISYM,parvmec,pressure_axis,599.9720999442
educational_VMEC/from_DESC/AXISYM,parvmec,plasma_current,-169988.97445854888
educational_VMEC/from_DESC/AXISYM,vmec2000,wb,0.06608858877767805
educational_VMEC/from_DESC/AXISYM,vmec2000,betatotal,0.00995339268577942
educational_VMEC/from_DESC/AXISYM,vmec2000,aspect,3.076860561901909
educational_VMEC/from_DESC/AXISYM,vmec2000,raxis_cc,3.754768169720467
educational_VMEC/from_DESC/AXISYM,vmec2000,volume_p,98.45917350526746
educational_VMEC/from_DESC/AXISYM,vmec2000,iotaf_edge,0.2800000000000001
educational_VMEC/from_DESC/AXISYM,vmec2000,pressure_axis,599.9720999442
educational_VMEC/from_DESC/AXISYM,vmec2000,plasma_current,-169988.97445854888
educational_VMEC/from_DESC/AXISYM,vmecpp,wb,0.06608858877763027
educational_VMEC/from_DESC/AXISYM,vmecpp,betatotal,0.009953392685082996
educational_VMEC/from_DESC/AXISYM,vmecpp,aspect,3.076860561901909
educational_VMEC/from_DESC/AXISYM,vmecpp,raxis_cc,3.7547681747777686
educational_VMEC/from_DESC/AXISYM,vmecpp,volume_p,98.45917350526746
educational_VMEC/from_DESC/AXISYM,vmecpp,iotaf_edge,0.2800000000000001
educational_VMEC/from_DESC/AXISYM,vmecpp,pressure_axis,599.9720999442
educational_VMEC/from_DESC/AXISYM,vmecpp,plasma_current,-169988.9784218607
educational_VMEC/from_DESC/AXISYM,vmex,wb,0.06608858877767819
educational_VMEC/from_DESC/AXISYM,vmex,betatotal,0.009953392685779418
educational_VMEC/from_DESC/AXISYM,vmex,aspect,3.0768605619019107
educational_VMEC/from_DESC/AXISYM,vmex,raxis_cc,3.754768169720528
educational_VMEC/from_DESC/AXISYM,vmex,volume_p,98.45917350526747
educational_VMEC/from_DESC/AXISYM,vmex,iotaf_edge,0.2800000000000001
educational_VMEC/from_DESC/AXISYM,vmex,pressure_axis,599.9720999442
educational_VMEC/from_DESC/AXISYM,vmex,plasma_current,-169988.97445915142
educational_VMEC/from_DESC/CFQS,desc,wb,0.0115686701688079
educational_VMEC/from_DESC/CFQS,desc,betatotal,0.0
educational_VMEC/from_DESC/CFQS,desc,aspect,4.326344971437572
educational_VMEC/from_DESC/CFQS,desc,raxis_cc,1.0232642468750832
educational_VMEC/from_DESC/CFQS,desc,volume_p,1.0364122057116878
educational_VMEC/from_DESC/CFQS,desc,iotaf_edge,0.3578901618000006
educational_VMEC/from_DESC/CFQS,desc,pressure_axis,0.0
educational_VMEC/from_DESC/CFQS,desc,plasma_current,-2363.160244979859
educational_VMEC/from_DESC/CFQS,educational_vmec,wb,0.011569239307219948
educational_VMEC/from_DESC/CFQS,educational_vmec,betatotal,0.0
educational_VMEC/from_DESC/CFQS,educational_vmec,aspect,4.326344971446982
educational_VMEC/from_DESC/CFQS,educational_vmec,raxis_cc,1.0091994487701315
educational_VMEC/from_DESC/CFQS,educational_vmec,volume_p,1.0364122056994587
educational_VMEC/from_DESC/CFQS,educational_vmec,iotaf_edge,0.3578483179881021
educational_VMEC/from_DESC/CFQS,educational_vmec,pressure_axis,0.0
educational_VMEC/from_DESC/CFQS,educational_vmec,plasma_current,-2195.473582480813
educational_VMEC/from_DESC/CFQS,jvmec,wb,0.011568361978139563
educational_VMEC/from_DESC/CFQS,jvmec,betatotal,0.0
educational_VMEC/from_DESC/CFQS,jvmec,aspect,4.268128268647999
educational_VMEC/from_DESC/CFQS,jvmec,raxis_cc,1.0075090927587653
educational_VMEC/from_DESC/CFQS,jvmec,volume_p,0.9854539646973213
educational_VMEC/from_DESC/CFQS,jvmec,iotaf_edge,0.3578483179881021
educational_VMEC/from_DESC/CFQS,jvmec,pressure_axis,0.0
educational_VMEC/from_DESC/CFQS,jvmec,plasma_current,-4.409350772276126
educational_VMEC/from_DESC/CFQS,parvmec,wb,0.01156836197813959
educational_VMEC/from_DESC/CFQS,parvmec,betatotal,0.0
educational_VMEC/from_DESC/CFQS,parvmec,aspect,4.326344971446982
educational_VMEC/from_DESC/CFQS,parvmec,raxis_cc,1.0075090927565407
educational_VMEC/from_DESC/CFQS,parvmec,volume_p,1.0364122056994587
educational_VMEC/from_DESC/CFQS,parvmec,iotaf_edge,0.3578483179881021
educational_VMEC/from_DESC/CFQS,parvmec,pressure_axis,0.0
educational_VMEC/from_DESC/CFQS,parvmec,plasma_current,-4.409352315843577
educational_VMEC/from_DESC/CFQS,vmec2000,wb,0.011568361978139544
educational_VMEC/from_DESC/CFQS,vmec2000,betatotal,0.0
educational_VMEC/from_DESC/CFQS,vmec2000,aspect,4.326344971446982
educational_VMEC/from_DESC/CFQS,vmec2000,raxis_cc,1.0075090927599613
educational_VMEC/from_DESC/CFQS,vmec2000,volume_p,1.0364122056994587
educational_VMEC/from_DESC/CFQS,vmec2000,iotaf_edge,0.3578483179881021
educational_VMEC/from_DESC/CFQS,vmec2000,pressure_axis,0.0
educational_VMEC/from_DESC/CFQS,vmec2000,plasma_current,-4.409352971923789
educational_VMEC/from_DESC/CFQS,vmecpp,wb,0.011568361978200832
educational_VMEC/from_DESC/CFQS,vmecpp,betatotal,0.0
educational_VMEC/from_DESC/CFQS,vmecpp,aspect,4.326344971447008
educational_VMEC/from_DESC/CFQS,vmecpp,raxis_cc,1.0075090868933492
educational_VMEC/from_DESC/CFQS,vmecpp,volume_p,1.0364122056994611
educational_VMEC/from_DESC/CFQS,vmecpp,iotaf_edge,0.3578483179881019
educational_VMEC/from_DESC/CFQS,vmecpp,pressure_axis,0.0
educational_VMEC/from_DESC/CFQS,vmecpp,plasma_current,-4.412142823533204
educational_VMEC/from_DESC/CFQS,vmex,wb,0.011568361978139614
educational_VMEC/from_DESC/CFQS,vmex,betatotal,0.0
educational_VMEC/from_DESC/CFQS,vmex,aspect,4.326344971447021
educational_VMEC/from_DESC/CFQS,vmex,raxis_cc,1.0075090927641848
educational_VMEC/from_DESC/CFQS,vmex,volume_p,1.0364122056994618
educational_VMEC/from_DESC/CFQS,vmex,iotaf_edge,0.3578483179881021
educational_VMEC/from_DESC/CFQS,vmex,pressure_axis,0.0
educational_VMEC/from_DESC/CFQS,vmex,plasma_current,-4.409352881355367
educational_VMEC/from_DESC/DSHAPE,desc,wb,0.06202589749341067
educational_VMEC/from_DESC/DSHAPE,desc,betatotal,0.02916160493774562
educational_VMEC/from_DESC/DSHAPE,desc,aspect,2.92777495051522
educational_VMEC/from_DESC/DSHAPE,desc,raxis_cc,3.712918177260912
educational_VMEC/from_DESC/DSHAPE,desc,volume_p,99.45700630158461
educational_VMEC/from_DESC/DSHAPE,desc,iotaf_edge,-0.32999999999999996
educational_VMEC/from_DESC/DSHAPE,desc,pressure_axis,1600.0
educational_VMEC/from_DESC/DSHAPE,desc,plasma_current,225103.66152472846
educational_VMEC/from_DESC/DSHAPE,educational_vmec,wb,0.06202589713851849
educational_VMEC/from_DESC/DSHAPE,educational_vmec,betatotal,0.02916139229608428
educational_VMEC/from_DESC/DSHAPE,educational_vmec,aspect,2.927774950515221
educational_VMEC/from_DESC/DSHAPE,educational_vmec,raxis_cc,3.7127083529083467
educational_VMEC/from_DESC/DSHAPE,educational_vmec,volume_p,99.4570063015846
